Lokacija,Datum,TackaRose9am,univerzalnoVremeZa9am,TackaRose3pm,univerzalnoVremeZa3pm
YPTN,2017-06-25,16.00,2017-06-24 23:30:00+00:00,11.00,2017-06-25 05:30:00+00:00
YPTN,2017-06-26,14.00,2017-06-25 23:30:00+00:00,11.00,2017-06-26 05:30:00+00:00
YPTN,2017-06-27,17.00,2017-06-26 23:30:00+00:00,13.00,2017-06-27 05:30:00+00:00
YPTN,2017-06-28,16.00,2017-06-27 23:30:00+00:00,13.00,2017-06-28 05:30:00+00:00
YPTN,2017-06-29,17.00,2017-06-28 23:30:00+00:00,16.00,2017-06-29 05:30:00+00:00
YPTN,2017-06-30,8.00,2017-06-29 23:30:00+00:00,9.00,2017-06-30 05:30:00+00:00
YPTN,2017-07-01,3.00,2017-06-30 23:30:00+00:00,9.00,2017-07-01 05:30:00+00:00
YPTN,2017-07-02,15.00,2017-07-01 23:30:00+00:00,16.00,2017-07-02 05:30:00+00:00
YPTN,2017-07-03,17.00,2017-07-02 23:30:00+00:00,16.00,2017-07-03 05:30:00+00:00
YPTN,2017-07-04,20.00,2017-07-03 23:30:00+00:00,16.00,2017-07-04 05:30:00+00:00
YPTN,2017-07-05,20.00,2017-07-04 23:30:00+00:00,15.00,2017-07-05 05:30:00+00:00
YPTN,2017-07-06,20.00,2017-07-05 23:30:00+00:00,16.00,2017-07-06 05:30:00+00:00
YPTN,2017-07-07,19.00,2017-07-06 23:30:00+00:00,15.00,2017-07-07 05:30:00+00:00
YPTN,2017-07-08,17.00,2017-07-07 23:30:00+00:00,13.00,2017-07-08 05:30:00+00:00
YPTN,2017-07-09,18.00,2017-07-08 23:30:00+00:00,16.00,2017-07-09 05:30:00+00:00
YPTN,2017-07-10,19.00,2017-07-09 23:30:00+00:00,15.00,2017-07-10 05:30:00+00:00
YPTN,2017-07-11,19.00,2017-07-10 23:30:00+00:00,15.00,2017-07-11 05:30:00+00:00
YPTN,2017-07-12,19.00,2017-07-11 23:30:00+00:00,13.00,2017-07-12 05:30:00+00:00
YPTN,2017-07-13,18.00,2017-07-12 23:30:00+00:00,10.00,2017-07-13 05:30:00+00:00
YPTN,2017-07-14,15.00,2017-07-13 23:30:00+00:00,10.00,2017-07-14 05:30:00+00:00
YPTN,2017-07-15,12.00,2017-07-14 23:30:00+00:00,10.00,2017-07-15 05:30:00+00:00
YPTN,2017-07-16,14.00,2017-07-15 23:30:00+00:00,7.00,2017-07-16 05:30:00+00:00
YPTN,2017-07-17,14.00,2017-07-16 23:30:00+00:00,12.00,2017-07-17 05:30:00+00:00
YPTN,2017-07-18,11.00,2017-07-17 23:30:00+00:00,9.00,2017-07-18 05:30:00+00:00
YPTN,2017-07-19,10.00,2017-07-18 23:30:00+00:00,4.00,2017-07-19 05:30:00+00:00
YPTN,2017-07-20,4.00,2017-07-19 23:30:00+00:00,1.00,2017-07-20 05:30:00+00:00
YPTN,2017-07-21,0.00,2017-07-20 23:30:00+00:00,-3.00,2017-07-21 05:30:00+00:00
YPTN,2017-07-22,3.00,2017-07-21 23:30:00+00:00,2.00,2017-07-22 05:30:00+00:00
YPTN,2017-07-23,1.00,2017-07-22 23:30:00+00:00,1.00,2017-07-23 05:30:00+00:00
YPTN,2017-07-24,7.00,2017-07-23 23:30:00+00:00,4.00,2017-07-24 05:30:00+00:00
YPTN,2017-07-25,9.00,2017-07-24 23:30:00+00:00,13.00,2017-07-25 05:30:00+00:00
YPTN,2017-07-26,18.00,2017-07-25 23:30:00+00:00,14.00,2017-07-26 05:30:00+00:00
YPTN,2017-07-27,17.00,2017-07-26 23:30:00+00:00,12.00,2017-07-27 05:30:00+00:00
YPTN,2017-07-28,16.00,2017-07-27 23:30:00+00:00,13.00,2017-07-28 05:30:00+00:00
YPTN,2017-07-29,17.00,2017-07-28 23:30:00+00:00,11.00,2017-07-29 05:30:00+00:00
YPTN,2017-07-30,17.00,2017-07-29 23:30:00+00:00,13.00,2017-07-30 05:30:00+00:00
YPTN,2017-07-31,18.00,2017-07-30 23:30:00+00:00,13.00,2017-07-31 05:30:00+00:00
YPTN,2017-08-01,16.00,2017-07-31 23:30:00+00:00,12.00,2017-08-01 05:30:00+00:00
YPTN,2017-08-02,15.00,2017-08-01 23:30:00+00:00,11.00,2017-08-02 05:30:00+00:00
YPTN,2017-08-03,-2.00,2017-08-02 23:30:00+00:00,1.00,2017-08-03 05:30:00+00:00
YPTN,2017-08-04,3.00,2017-08-03 23:30:00+00:00,7.00,2017-08-04 05:30:00+00:00
YPTN,2017-08-05,15.00,2017-08-04 23:30:00+00:00,12.00,2017-08-05 05:30:00+00:00
YPTN,2017-08-06,13.00,2017-08-05 23:30:00+00:00,11.00,2017-08-06 05:30:00+00:00
YPTN,2017-08-07,11.00,2017-08-06 23:30:00+00:00,9.00,2017-08-07 05:30:00+00:00
YPTN,2017-08-08,9.00,2017-08-07 23:30:00+00:00,5.00,2017-08-08 05:30:00+00:00
YPTN,2017-08-09,8.00,2017-08-08 23:30:00+00:00,1.00,2017-08-09 05:30:00+00:00
YPTN,2017-08-10,8.00,2017-08-09 23:30:00+00:00,5.00,2017-08-10 05:30:00+00:00
YPTN,2017-08-11,16.00,2017-08-10 23:30:00+00:00,13.00,2017-08-11 05:30:00+00:00
YPTN,2017-08-12,16.00,2017-08-11 23:30:00+00:00,9.00,2017-08-12 05:30:00+00:00
YPTN,2017-08-13,13.00,2017-08-12 23:30:00+00:00,6.00,2017-08-13 05:30:00+00:00
YPTN,2017-08-14,10.00,2017-08-13 23:30:00+00:00,6.00,2017-08-14 05:30:00+00:00
YPTN,2017-08-15,14.00,2017-08-14 23:30:00+00:00,6.00,2017-08-15 05:30:00+00:00
YPTN,2017-08-16,16.00,2017-08-15 23:30:00+00:00,13.00,2017-08-16 05:30:00+00:00
YPTN,2017-08-17,19.00,2017-08-16 23:30:00+00:00,12.00,2017-08-17 05:30:00+00:00
YPTN,2017-08-18,19.00,2017-08-17 23:30:00+00:00,7.00,2017-08-18 05:30:00+00:00
YPTN,2017-08-19,13.00,2017-08-18 23:30:00+00:00,7.00,2017-08-19 05:30:00+00:00
YPTN,2017-08-20,15.00,2017-08-19 23:30:00+00:00,4.00,2017-08-20 05:30:00+00:00
YPTN,2017-08-21,9.00,2017-08-20 23:30:00+00:00,-1.00,2017-08-21 05:30:00+00:00
YPTN,2017-08-22,16.00,2017-08-21 23:30:00+00:00,4.00,2017-08-22 05:30:00+00:00
YPTN,2017-08-23,15.00,2017-08-22 23:30:00+00:00,8.00,2017-08-23 05:30:00+00:00
YPTN,2017-08-24,13.00,2017-08-23 23:30:00+00:00,8.00,2017-08-24 05:30:00+00:00
YPTN,2017-08-25,4.00,2017-08-24 23:30:00+00:00,0.00,2017-08-25 05:30:00+00:00
YPTN,2017-08-26,-2.00,2017-08-25 23:30:00+00:00,-6.00,2017-08-26 05:30:00+00:00
YPTN,2017-08-27,-11.00,2017-08-26 23:30:00+00:00,-9.00,2017-08-27 05:30:00+00:00
YPTN,2017-08-28,-5.00,2017-08-27 23:30:00+00:00,-6.00,2017-08-28 05:30:00+00:00
YPTN,2017-08-29,-2.00,2017-08-28 23:30:00+00:00,-5.00,2017-08-29 05:30:00+00:00
YPTN,2017-08-30,-4.00,2017-08-29 23:30:00+00:00,-5.00,2017-08-30 05:30:00+00:00
YPTN,2017-08-31,-1.00,2017-08-30 23:30:00+00:00,-3.00,2017-08-31 05:30:00+00:00
YPTN,2017-09-01,5.00,2017-08-31 23:30:00+00:00,4.00,2017-09-01 05:30:00+00:00
YPTN,2017-09-02,17.00,2017-09-01 23:30:00+00:00,6.00,2017-09-02 05:30:00+00:00
YPTN,2017-09-03,19.00,2017-09-02 23:30:00+00:00,10.00,2017-09-03 05:30:00+00:00
YPTN,2017-09-04,18.00,2017-09-03 23:30:00+00:00,5.00,2017-09-04 05:30:00+00:00
YPTN,2017-09-05,14.00,2017-09-04 23:30:00+00:00,7.00,2017-09-05 05:30:00+00:00
YPTN,2017-09-06,12.00,2017-09-05 23:30:00+00:00,2.00,2017-09-06 05:30:00+00:00
YPTN,2017-09-07,6.00,2017-09-06 23:30:00+00:00,-7.00,2017-09-07 05:30:00+00:00
YPTN,2017-09-08,-5.00,2017-09-07 23:30:00+00:00,-5.00,2017-09-08 05:30:00+00:00
YPTN,2017-09-09,2.00,2017-09-08 23:30:00+00:00,-7.00,2017-09-09 05:30:00+00:00
YPTN,2017-09-10,16.00,2017-09-09 23:30:00+00:00,8.00,2017-09-10 05:30:00+00:00
YPTN,2017-09-11,9.00,2017-09-10 23:30:00+00:00,5.00,2017-09-11 05:30:00+00:00
YPTN,2017-09-12,17.00,2017-09-11 23:30:00+00:00,8.00,2017-09-12 05:30:00+00:00
YPTN,2017-09-13,20.00,2017-09-12 23:30:00+00:00,12.00,2017-09-13 05:30:00+00:00
YPTN,2017-09-14,18.00,2017-09-13 23:30:00+00:00,15.00,2017-09-14 05:30:00+00:00
YPTN,2017-09-15,-6.00,2017-09-14 23:30:00+00:00,-4.00,2017-09-15 05:30:00+00:00
YPTN,2017-09-16,11.00,2017-09-15 23:30:00+00:00,-2.00,2017-09-16 05:30:00+00:00
YPTN,2017-09-17,7.00,2017-09-16 23:30:00+00:00,2.00,2017-09-17 05:30:00+00:00
YPTN,2017-09-18,5.00,2017-09-17 23:30:00+00:00,-7.00,2017-09-18 05:30:00+00:00
YPTN,2017-09-19,5.00,2017-09-18 23:30:00+00:00,4.00,2017-09-19 05:30:00+00:00
YPTN,2017-09-20,15.00,2017-09-19 23:30:00+00:00,7.00,2017-09-20 05:30:00+00:00
YPTN,2017-09-21,19.00,2017-09-20 23:30:00+00:00,8.00,2017-09-21 05:30:00+00:00
YPTN,2017-09-22,20.00,2017-09-21 23:30:00+00:00,7.00,2017-09-22 05:30:00+00:00
YPTN,2017-09-23,20.00,2017-09-22 23:30:00+00:00,11.00,2017-09-23 05:30:00+00:00
YPTN,2017-09-24,20.00,2017-09-23 23:30:00+00:00,15.00,2017-09-24 05:30:00+00:00
YPTN,2017-09-25,22.00,2017-09-24 23:30:00+00:00,16.00,2017-09-25 05:30:00+00:00
YPTN,2017-09-26,21.00,2017-09-25 23:30:00+00:00,16.00,2017-09-26 05:30:00+00:00
YPTN,2017-09-27,21.00,2017-09-26 23:30:00+00:00,14.00,2017-09-27 05:30:00+00:00
YPTN,2017-09-28,21.00,2017-09-27 23:30:00+00:00,13.00,2017-09-28 05:30:00+00:00
YPTN,2017-09-29,21.00,2017-09-28 23:30:00+00:00,16.00,2017-09-29 05:30:00+00:00
YPTN,2017-09-30,21.00,2017-09-29 23:30:00+00:00,17.00,2017-09-30 05:30:00+00:00
YPTN,2017-10-01,20.00,2017-09-30 23:30:00+00:00,18.00,2017-10-01 05:30:00+00:00
YPTN,2017-10-02,22.00,2017-10-01 23:30:00+00:00,18.00,2017-10-02 05:30:00+00:00
YPTN,2017-10-03,19.00,2017-10-02 23:30:00+00:00,10.00,2017-10-03 05:30:00+00:00
YPTN,2017-10-04,17.00,2017-10-03 23:30:00+00:00,10.00,2017-10-04 05:30:00+00:00
YPTN,2017-10-05,22.00,2017-10-04 23:30:00+00:00,13.00,2017-10-05 05:30:00+00:00
YPTN,2017-10-06,20.00,2017-10-05 23:30:00+00:00,15.00,2017-10-06 05:30:00+00:00
YPTN,2017-10-07,21.00,2017-10-06 23:30:00+00:00,15.00,2017-10-07 05:30:00+00:00
YPTN,2017-10-08,22.00,2017-10-07 23:30:00+00:00,15.00,2017-10-08 05:30:00+00:00
YPTN,2017-10-09,18.00,2017-10-08 23:30:00+00:00,11.00,2017-10-09 05:30:00+00:00
YPTN,2017-10-10,21.00,2017-10-09 23:30:00+00:00,15.00,2017-10-10 05:30:00+00:00
YPTN,2017-10-11,21.00,2017-10-10 23:30:00+00:00,16.00,2017-10-11 05:30:00+00:00
YPTN,2017-10-12,20.00,2017-10-11 23:30:00+00:00,13.00,2017-10-12 05:30:00+00:00
YPTN,2017-10-13,22.00,2017-10-12 23:30:00+00:00,14.00,2017-10-13 05:30:00+00:00
YPTN,2017-10-14,21.00,2017-10-13 23:30:00+00:00,15.00,2017-10-14 05:30:00+00:00
YPTN,2017-10-15,22.00,2017-10-14 23:30:00+00:00,16.00,2017-10-15 05:30:00+00:00
YPTN,2017-10-16,22.00,2017-10-15 23:30:00+00:00,12.00,2017-10-16 05:30:00+00:00
YPTN,2017-10-17,22.00,2017-10-16 23:30:00+00:00,12.00,2017-10-17 05:30:00+00:00
YPTN,2017-10-18,22.00,2017-10-17 23:30:00+00:00,17.00,2017-10-18 05:30:00+00:00
YPTN,2017-10-19,18.00,2017-10-18 23:30:00+00:00,13.00,2017-10-19 05:30:00+00:00
YPTN,2017-10-20,20.00,2017-10-19 23:30:00+00:00,13.00,2017-10-20 05:30:00+00:00
YPTN,2017-10-21,21.00,2017-10-20 23:30:00+00:00,16.00,2017-10-21 05:30:00+00:00
YPTN,2017-10-22,13.00,2017-10-21 23:30:00+00:00,9.00,2017-10-22 05:30:00+00:00
YPTN,2017-10-23,19.00,2017-10-22 23:30:00+00:00,9.00,2017-10-23 05:30:00+00:00
YPTN,2017-10-24,22.00,2017-10-23 23:30:00+00:00,11.00,2017-10-24 05:30:00+00:00
YPTN,2017-10-25,22.00,2017-10-24 23:30:00+00:00,10.00,2017-10-25 05:30:00+00:00
YPTN,2017-10-26,20.00,2017-10-25 23:30:00+00:00,13.00,2017-10-26 05:30:00+00:00
YPTN,2017-10-27,21.00,2017-10-26 23:30:00+00:00,14.00,2017-10-27 05:30:00+00:00
YPTN,2017-10-28,21.00,2017-10-27 23:30:00+00:00,14.00,2017-10-28 05:30:00+00:00
YPTN,2017-10-29,21.00,2017-10-28 23:30:00+00:00,18.00,2017-10-29 05:30:00+00:00
YPTN,2017-10-30,22.00,2017-10-29 23:30:00+00:00,19.00,2017-10-30 05:30:00+00:00
YPTN,2017-10-31,23.00,2017-10-30 23:30:00+00:00,14.00,2017-10-31 05:30:00+00:00
YPTN,2017-11-01,22.00,2017-10-31 23:30:00+00:00,18.00,2017-11-01 05:00:00+00:00
YPTN,2017-11-02,9.00,2017-11-01 23:30:00+00:00,-4.00,2017-11-02 05:30:00+00:00
YPTN,2017-11-03,9.00,2017-11-02 23:30:00+00:00,11.00,2017-11-03 05:30:00+00:00
YPTN,2017-11-04,23.00,2017-11-03 23:30:00+00:00,14.00,2017-11-04 05:30:00+00:00
YPTN,2017-11-05,23.00,2017-11-04 23:30:00+00:00,16.00,2017-11-05 05:30:00+00:00
YPTN,2017-11-06,21.00,2017-11-05 23:30:00+00:00,16.00,2017-11-06 06:00:00+00:00
YPTN,2017-11-07,20.00,2017-11-06 23:30:00+00:00,16.00,2017-11-07 05:30:00+00:00
YPTN,2017-11-08,20.00,2017-11-07 23:30:00+00:00,12.00,2017-11-08 05:30:00+00:00
YPTN,2017-11-09,13.00,2017-11-08 23:30:00+00:00,11.00,2017-11-09 05:30:00+00:00
YPTN,2017-11-10,22.00,2017-11-09 23:30:00+00:00,16.00,2017-11-10 05:30:00+00:00
YPTN,2017-11-11,23.00,2017-11-10 23:30:00+00:00,19.00,2017-11-11 05:30:00+00:00
YPTN,2017-11-12,21.00,2017-11-11 23:30:00+00:00,21.00,2017-11-12 05:30:00+00:00
YPTN,2017-11-13,22.00,2017-11-12 23:30:00+00:00,22.00,2017-11-13 05:30:00+00:00
YPTN,2017-11-14,23.00,2017-11-13 23:30:00+00:00,22.00,2017-11-14 05:30:00+00:00
YPTN,2017-11-15,24.00,2017-11-14 23:30:00+00:00,22.00,2017-11-15 05:30:00+00:00
YPTN,2017-11-16,22.00,2017-11-15 23:30:00+00:00,20.00,2017-11-16 05:30:00+00:00
YPTN,2017-11-17,23.00,2017-11-16 23:30:00+00:00,21.00,2017-11-17 05:30:00+00:00
YPTN,2017-11-18,23.00,2017-11-17 23:30:00+00:00,20.00,2017-11-18 05:30:00+00:00
YPTN,2017-11-19,22.00,2017-11-18 23:30:00+00:00,19.00,2017-11-19 05:30:00+00:00
YPTN,2017-11-20,23.00,2017-11-19 23:30:00+00:00,20.00,2017-11-20 05:30:00+00:00
YPTN,2017-11-21,24.00,2017-11-20 23:30:00+00:00,23.00,2017-11-21 05:30:00+00:00
YPTN,2017-11-22,24.00,2017-11-21 23:30:00+00:00,22.00,2017-11-22 05:30:00+00:00
YPTN,2017-11-23,22.00,2017-11-22 23:30:00+00:00,21.00,2017-11-23 05:30:00+00:00
YPTN,2017-11-24,22.00,2017-11-23 23:30:00+00:00,19.00,2017-11-24 05:30:00+00:00
YPTN,2017-11-25,23.00,2017-11-24 23:30:00+00:00,21.00,2017-11-25 05:30:00+00:00
YPTN,2017-11-26,21.00,2017-11-25 23:30:00+00:00,19.00,2017-11-26 05:30:00+00:00
YPTN,2017-11-27,22.00,2017-11-26 23:30:00+00:00,20.00,2017-11-27 05:30:00+00:00
YPTN,2017-11-28,22.00,2017-11-27 23:30:00+00:00,19.00,2017-11-28 05:30:00+00:00
YPTN,2017-11-29,22.00,2017-11-28 23:30:00+00:00,20.00,2017-11-29 05:30:00+00:00
YPTN,2017-11-30,24.00,2017-11-29 23:30:00+00:00,20.00,2017-11-30 05:30:00+00:00
YPTN,2017-12-01,24.00,2017-11-30 23:30:00+00:00,22.00,2017-12-01 05:30:00+00:00
YPTN,2017-12-02,24.00,2017-12-01 23:30:00+00:00,23.00,2017-12-02 05:30:00+00:00
YPTN,2017-12-03,23.00,2017-12-02 23:30:00+00:00,24.00,2017-12-03 05:30:00+00:00
YPTN,2017-12-04,24.00,2017-12-03 23:30:00+00:00,18.00,2017-12-04 05:30:00+00:00
YPTN,2017-12-05,16.00,2017-12-04 23:30:00+00:00,10.00,2017-12-05 05:30:00+00:00
YPTN,2017-12-06,18.00,2017-12-05 23:30:00+00:00,11.00,2017-12-06 05:30:00+00:00
YPTN,2017-12-07,22.00,2017-12-06 23:30:00+00:00,17.00,2017-12-07 05:30:00+00:00
YPTN,2017-12-08,24.00,2017-12-07 23:30:00+00:00,21.00,2017-12-08 05:30:00+00:00
YPTN,2017-12-09,22.00,2017-12-08 23:30:00+00:00,18.00,2017-12-09 05:30:00+00:00
YPTN,2017-12-10,23.00,2017-12-09 23:30:00+00:00,18.00,2017-12-10 05:30:00+00:00
YPTN,2017-12-11,24.00,2017-12-10 23:30:00+00:00,19.00,2017-12-11 05:30:00+00:00
YPTN,2017-12-12,23.00,2017-12-11 23:30:00+00:00,21.00,2017-12-12 05:30:00+00:00
YPTN,2017-12-13,22.00,2017-12-12 23:30:00+00:00,20.00,2017-12-13 05:30:00+00:00
YPTN,2017-12-14,22.00,2017-12-13 23:30:00+00:00,19.00,2017-12-14 05:30:00+00:00
YPTN,2017-12-15,22.00,2017-12-14 23:30:00+00:00,22.00,2017-12-15 05:30:00+00:00
YPTN,2017-12-16,23.00,2017-12-15 23:30:00+00:00,22.00,2017-12-16 05:30:00+00:00
YPTN,2017-12-17,22.00,2017-12-16 23:30:00+00:00,23.00,2017-12-17 05:30:00+00:00
YPTN,2017-12-18,24.00,2017-12-17 23:30:00+00:00,21.00,2017-12-18 05:30:00+00:00
YPTN,2017-12-19,23.00,2017-12-18 23:30:00+00:00,22.00,2017-12-19 05:30:00+00:00
YPTN,2017-12-20,24.00,2017-12-19 23:30:00+00:00,22.00,2017-12-20 05:30:00+00:00
YPTN,2017-12-21,23.00,2017-12-20 23:30:00+00:00,22.00,2017-12-21 05:30:00+00:00
YPTN,2017-12-22,21.00,2017-12-21 23:30:00+00:00,20.00,2017-12-22 05:30:00+00:00
YPTN,2017-12-23,23.00,2017-12-22 23:30:00+00:00,24.00,2017-12-23 05:30:00+00:00
YPTN,2017-12-24,23.00,2017-12-23 23:30:00+00:00,21.00,2017-12-24 05:30:00+00:00
YPTN,2017-12-25,24.00,2017-12-24 23:30:00+00:00,22.00,2017-12-25 05:30:00+00:00
YPTN,2017-12-26,24.00,2017-12-25 23:30:00+00:00,22.00,2017-12-26 05:30:00+00:00
YPTN,2017-12-27,23.00,2017-12-26 23:30:00+00:00,20.00,2017-12-27 05:30:00+00:00
YPTN,2017-12-28,25.00,2017-12-27 23:30:00+00:00,21.00,2017-12-28 05:30:00+00:00
YPTN,2017-12-29,24.00,2017-12-28 23:30:00+00:00,23.00,2017-12-29 05:30:00+00:00
YPTN,2017-12-30,22.00,2017-12-29 23:30:00+00:00,21.00,2017-12-30 05:30:00+00:00
YPTN,2017-12-31,24.00,2017-12-30 23:30:00+00:00,,
YPWR,2007-01-01,10.30,2007-01-01 00:00:00+00:00,5.80,2007-01-01 04:00:00+00:00
YPWR,2007-01-02,8.10,2007-01-01 22:00:00+00:00,4.00,2007-01-02 04:00:00+00:00
YPWR,2007-01-03,9.60,2007-01-02 22:00:00+00:00,4.30,2007-01-03 04:00:00+00:00
YPWR,2007-01-04,15.40,2007-01-03 22:00:00+00:00,8.00,2007-01-04 04:00:00+00:00
YPWR,2007-01-05,16.11,2007-01-04 22:00:00+00:00,15.80,2007-01-05 04:00:00+00:00
YPWR,2007-01-06,19.44,2007-01-05 22:00:00+00:00,11.30,2007-01-06 04:00:00+00:00
YPWR,2007-01-07,11.67,2007-01-06 22:00:00+00:00,8.33,2007-01-07 04:00:00+00:00
YPWR,2007-01-08,9.70,2007-01-07 22:00:00+00:00,2.70,2007-01-08 04:00:00+00:00
YPWR,2007-01-09,10.90,2007-01-08 22:00:00+00:00,-4.90,2007-01-09 04:00:00+00:00
YPWR,2007-01-10,-0.20,2007-01-09 22:00:00+00:00,5.56,2007-01-10 04:00:00+00:00
YPWR,2007-01-11,8.89,2007-01-10 22:00:00+00:00,5.70,2007-01-11 04:00:00+00:00
YPWR,2007-01-12,9.44,2007-01-11 22:00:00+00:00,2.30,2007-01-12 04:00:00+00:00
YPWR,2007-01-13,13.70,2007-01-12 22:00:00+00:00,6.67,2007-01-13 04:00:00+00:00
YPWR,2007-01-14,9.60,2007-01-13 22:00:00+00:00,-0.40,2007-01-14 04:00:00+00:00
YPWR,2007-01-15,11.20,2007-01-14 22:00:00+00:00,-0.90,2007-01-15 04:00:00+00:00
YPWR,2007-01-16,1.80,2007-01-15 22:00:00+00:00,6.40,2007-01-16 04:00:00+00:00
YPWR,2007-01-17,14.30,2007-01-16 22:00:00+00:00,14.00,2007-01-17 04:00:00+00:00
YPWR,2007-01-18,21.40,2007-01-17 22:00:00+00:00,22.10,2007-01-18 04:00:00+00:00
YPWR,2007-01-19,21.30,2007-01-18 22:00:00+00:00,23.80,2007-01-19 04:00:00+00:00
YPWR,2007-01-20,23.60,2007-01-19 22:00:00+00:00,12.30,2007-01-20 04:00:00+00:00
YPWR,2007-01-21,10.20,2007-01-20 22:00:00+00:00,10.56,2007-01-21 04:00:00+00:00
YPWR,2007-01-22,11.11,2007-01-21 22:00:00+00:00,12.00,2007-01-22 04:00:00+00:00
YPWR,2007-01-23,14.30,2007-01-22 22:00:00+00:00,11.11,2007-01-23 04:00:00+00:00
YPWR,2007-01-24,11.40,2007-01-23 22:00:00+00:00,4.00,2007-01-24 04:00:00+00:00
YPWR,2007-01-25,10.56,2007-01-24 22:00:00+00:00,-5.50,2007-01-25 04:00:00+00:00
YPWR,2007-01-26,9.44,2007-01-25 22:00:00+00:00,0.80,2007-01-26 04:00:00+00:00
YPWR,2007-01-27,10.10,2007-01-26 22:00:00+00:00,7.40,2007-01-27 04:00:00+00:00
YPWR,2007-01-28,7.78,2007-01-27 22:00:00+00:00,3.00,2007-01-28 04:00:00+00:00
YPWR,2007-01-29,14.00,2007-01-28 22:00:00+00:00,9.80,2007-01-29 04:00:00+00:00
YPWR,2007-01-30,10.56,2007-01-29 22:00:00+00:00,4.00,2007-01-30 04:00:00+00:00
YPWR,2007-01-31,13.33,2007-01-30 22:00:00+00:00,5.56,2007-01-31 04:00:00+00:00
YPWR,2007-02-01,10.20,2007-01-31 22:00:00+00:00,7.00,2007-02-01 04:00:00+00:00
YPWR,2007-02-02,10.56,2007-02-01 22:00:00+00:00,3.80,2007-02-02 04:00:00+00:00
YPWR,2007-02-03,6.50,2007-02-02 22:00:00+00:00,-0.56,2007-02-03 04:00:00+00:00
YPWR,2007-02-04,5.10,2007-02-03 22:00:00+00:00,5.40,2007-02-04 04:00:00+00:00
YPWR,2007-02-05,4.70,2007-02-04 22:00:00+00:00,-7.30,2007-02-05 04:00:00+00:00
YPWR,2007-02-06,14.20,2007-02-05 22:00:00+00:00,9.30,2007-02-06 04:00:00+00:00
YPWR,2007-02-07,11.50,2007-02-06 22:00:00+00:00,2.40,2007-02-07 04:00:00+00:00
YPWR,2007-02-08,8.50,2007-02-07 22:00:00+00:00,2.60,2007-02-08 04:00:00+00:00
YPWR,2007-02-09,9.90,2007-02-08 22:00:00+00:00,-0.30,2007-02-09 04:00:00+00:00
YPWR,2007-02-10,13.00,2007-02-09 22:00:00+00:00,5.40,2007-02-10 04:00:00+00:00
YPWR,2007-02-11,11.00,2007-02-10 22:00:00+00:00,6.11,2007-02-11 04:00:00+00:00
YPWR,2007-02-12,14.30,2007-02-11 22:00:00+00:00,6.50,2007-02-12 04:00:00+00:00
YPWR,2007-02-13,13.80,2007-02-12 22:00:00+00:00,3.80,2007-02-13 04:00:00+00:00
YPWR,2007-02-14,14.44,2007-02-13 22:00:00+00:00,9.90,2007-02-14 04:00:00+00:00
YPWR,2007-02-15,14.90,2007-02-14 22:00:00+00:00,4.60,2007-02-15 04:00:00+00:00
YPWR,2007-02-16,10.20,2007-02-15 22:00:00+00:00,7.22,2007-02-16 04:00:00+00:00
YPWR,2007-02-17,8.80,2007-02-16 22:00:00+00:00,7.10,2007-02-17 04:00:00+00:00
YPWR,2007-02-18,13.50,2007-02-17 22:00:00+00:00,8.40,2007-02-18 04:00:00+00:00
YPWR,2007-02-19,13.50,2007-02-18 22:00:00+00:00,9.90,2007-02-19 04:00:00+00:00
YPWR,2007-02-20,19.10,2007-02-19 22:00:00+00:00,14.20,2007-02-20 04:00:00+00:00
YPWR,2007-02-21,17.30,2007-02-20 22:00:00+00:00,12.22,2007-02-21 04:00:00+00:00
YPWR,2007-02-22,10.56,2007-02-21 22:00:00+00:00,4.44,2007-02-22 04:00:00+00:00
YPWR,2007-02-23,4.60,2007-02-22 22:00:00+00:00,3.50,2007-02-23 04:00:00+00:00
YPWR,2007-02-24,11.90,2007-02-23 22:00:00+00:00,11.80,2007-02-24 04:00:00+00:00
YPWR,2007-02-25,17.00,2007-02-24 22:00:00+00:00,15.30,2007-02-25 04:00:00+00:00
YPWR,2007-02-26,12.22,2007-02-25 22:00:00+00:00,8.50,2007-02-26 04:00:00+00:00
YPWR,2007-02-27,8.33,2007-02-26 22:00:00+00:00,6.30,2007-02-27 04:00:00+00:00
YPWR,2007-02-28,10.10,2007-02-27 22:00:00+00:00,6.50,2007-02-28 04:00:00+00:00
YPWR,2007-03-01,13.20,2007-02-28 22:00:00+00:00,8.80,2007-03-01 04:00:00+00:00
YPWR,2007-03-02,9.00,2007-03-02 00:00:00+00:00,3.00,2007-03-02 04:00:00+00:00
YPWR,2007-03-03,10.70,2007-03-02 22:00:00+00:00,7.00,2007-03-03 04:00:00+00:00
YPWR,2007-03-04,13.50,2007-03-03 22:00:00+00:00,8.89,2007-03-04 04:00:00+00:00
YPWR,2007-03-05,7.78,2007-03-04 22:00:00+00:00,3.50,2007-03-05 04:00:00+00:00
YPWR,2007-03-06,8.20,2007-03-05 21:00:00+00:00,0.80,2007-03-06 04:00:00+00:00
YPWR,2007-03-07,5.80,2007-03-06 22:00:00+00:00,7.70,2007-03-07 04:00:00+00:00
YPWR,2007-03-08,11.90,2007-03-07 22:00:00+00:00,7.78,2007-03-08 04:00:00+00:00
